soil_texture,soil_type,pH,initial_moisture,moisture_after_24hr,drainage_rate,electrical_conductivity,nitrogen,phosphorus,potassium,organic_carbon,temperature,soil_quality_score
Silty,Red Soil,6.648318007452096,71.68065812050759,56.21470502510803,15.465953095399556,0.45018757138660015,52.15258180773787,18.669444655112688,299.43647078059007,0.21482108451497342,30.59059284946602,73.35
Sandy,Red Soil,6.3505205342861615,63.21162152635954,36.010508267312005,27.20111325904753,0.32748547108958437,34.782967977070925,19.2847703947845,244.54755044776093,0.27450665475191016,31.56729484721608,66.81
Clayey,Red Soil,6.217667399580536,72.08765655229155,67.02911077915356,5.058545773137993,0.4935957472718988,20.212539026733836,26.089892848636445,254.56191465806748,0.33233685767997134,30.484191629935626,66.95
Loamy,Red Soil,6.5837135877313635,60.66463325776272,44.065542960567214,16.59909029719551,0.6006987969583362,52.12008287831348,20.360161328092495,128.064903638703,0.35639199543159183,31.711574733796887,68.65
Silty,Red Soil,6.169881006050735,68.2047378505197,48.0089655401261,20.195772310393608,0.6561638068877313,49.999111938082834,28.16456977400646,251.74306423278415,0.23899503998005786,30.97155305990302,67.05
Sandy,Red Soil,6.57880675451194,66.54132737027874,32.65004813087864,33.8912792394001,0.3625906864014402,38.95684880464411,24.327942239161978,154.18853966327308,0.3264782648656775,27.02254180524535,70.89
Loamy,Red Soil,6.214912637036396,63.13826808224415,49.68926431428715,13.449003767957002,0.6631354055534135,40.28238586954873,13.75840761630646,115.39433387617481,0.2849701685736174,31.961561451379254,58.49
Loamy,Red Soil,6.65951076864077,63.82798764436388,46.897001964851725,16.930985679512155,0.4087784157673795,47.69435689844232,15.281239693874376,287.8136958900583,0.35924829010827375,31.363742815333744,74.2
Sandy,Red Soil,6.190926585071644,63.24511800175342,35.54999937883069,27.695118622922728,0.3874862451991709,43.812130637099564,15.292700538507146,232.3937889587737,0.33892819177874556,33.14939728540539,65.79
Loamy,Red Soil,6.187722405692252,67.78025243144653,51.21514444586184,16.56510798558469,0.5795795313949542,34.73388855177405,18.646924528066947,106.22981855867822,0.21767698939690375,27.59576449275049,58.42
Loamy,Red Soil,6.24339668321853,60.33676403874464,43.06164940313715,17.275114635607487,0.31559172826445214,46.67389565222632,16.460546915081878,279.58383739153317,0.31146743391460163,33.881181889340354,67.71
Silty,Red Soil,6.996157673498779,65.25290618361748,43.946179913784206,21.306726269833277,0.6379485391020916,29.960349444363597,21.534047977155126,113.45118279347358,0.36508313282478966,25.949179368216697,71.57
Loamy,Red Soil,6.748183912048846,69.9889261203329,56.02909062377744,13.959835496555463,0.6432093084028916,59.90513189608626,14.829929705137356,108.07016537193994,0.3613330106053633,29.11191517994586,71.5
Silty,Red Soil,6.360426827141486,63.30080669828947,48.143825474155086,15.156981224134384,0.5264722764900283,32.51111956841416,23.086840109854393,146.40363606176214,0.3567476502150473,25.14381446072085,65.54
Loamy,Red Soil,6.76230262450096,67.64353386436427,51.90107535518022,15.742458509184054,0.6348478511322608,44.781048001452135,21.267907014252803,224.9228096229063,0.20778760333753313,33.64433246868364,70.33
Clayey,Red Soil,6.990679157065766,70.86936506558907,61.80271240637181,9.066652659217254,0.4769175221804541,48.29588000131711,17.78460943383577,145.7750924966998,0.3513460334137136,30.968518768877594,75.79
Clayey,Red Soil,6.34190527810549,74.28182098113952,62.77784434103128,11.503976640108235,0.38465435942794446,59.825244379955336,29.622358157358715,229.90178594148946,0.30553549324433904,33.04414059677473,74.45
Silty,Red Soil,6.053347996988897,69.151001612837,49.99889407956073,19.15210753327628,0.5699145208669643,47.101264555347385,17.46245236844767,288.3383973316061,0.29095286851053226,26.67357032236781,65.39
Silty,Red Soil,6.69713580589181,67.0035944621556,47.167406626299844,19.83618783585576,0.41011528538074404,26.248262747464878,22.718806536534217,219.86042322788757,0.3297277913537631,26.79356010289241,71.8
Clayey,Red Soil,6.667760591603153,72.05139145570564,63.86518751357005,8.186203942135592,0.3678913714307692,20.76579471987347,25.582051727915736,221.9394850305232,0.36747341595403016,31.996395696221217,73.43
Loamy,Red Soil,6.960920146928824,68.38154974988643,51.56468414093943,16.816865608947005,0.4953982530639621,36.0754879956292,13.07382085688409,214.5214465764045,0.3071870157704237,27.770125243259788,72.73
Silty,Red Soil,6.5928401805081105,71.21307512212975,52.13073949219007,19.082335629939685,0.320795740791083,21.269750614919545,18.466702883063952,116.91307561944757,0.27098493217540204,31.068469555401393,65.61
Sandy,Red Soil,6.659045410132232,68.80973005639657,34.980581891209354,33.82914816518722,0.6451987325435488,55.44373741252833,13.933071699059173,247.48521715413546,0.2422463662945862,27.86519548927123,70.15
Loamy,Red Soil,6.030026005329393,68.02640312352929,50.04297572410768,17.983427399421615,0.5490522134394632,58.93530476659285,19.300190350528553,269.47758611427474,0.3794731731581864,25.623940685982774,68.85
Loamy,Red Soil,6.97534313347907,63.35279050078296,50.9506912742757,12.40209922650726,0.6410189684983881,57.51860925735577,11.702069722395708,177.11951850266666,0.3633947814543674,25.71034889044002,73.7
Clayey,Red Soil,6.469107211047579,67.10793101550028,60.50237057623658,6.605560439263705,0.3403912427271044,26.699643563764308,12.945511271041818,294.61535958245963,0.25371243349072853,32.59292506918474,67.02
Silty,Red Soil,6.278368481662657,71.67761465269562,53.59943124714026,18.078183405555365,0.4305015672164587,31.97533494821393,14.650119844156624,125.93579564484708,0.35965863944183735,27.56463061016766,63.75
Loamy,Red Soil,6.062564842219452,63.553197484738874,47.50923223586449,16.043965248874386,0.6236094561166705,25.87687694335083,16.85290293045043,272.93178437162805,0.2421013879330686,26.549253111434428,59.13
Silty,Red Soil,6.302419511278536,62.8273683561819,44.435602390621824,18.391765965560076,0.62152195619339,25.485939526109725,21.613981691085698,201.10175207797278,0.31268167289677085,26.440787860131994,63.03
Silty,Red Soil,6.487834318544013,68.23998485528982,51.32450193026442,16.9154829250254,0.4838336228854492,32.25853872171281,26.447624223707088,111.39574539947365,0.2164544648554124,29.1860727491833,64.92
Silty,Red Soil,6.574287575090211,66.58431424131437,46.50927170722054,20.075042534093832,0.6108197142607024,54.48811894632755,16.277509934449412,207.6045410727806,0.3334424674388362,33.401080784392,70.56
Clayey,Red Soil,6.3714672626243765,74.89451130965057,63.667876132344226,11.226635177306342,0.49575701496263547,49.66565807344169,19.85138141506595,196.6361726627337,0.23903330344373008,33.382304210818006,67.28
Silty,Red Soil,6.406804800951724,65.61403779067186,44.59547506699034,21.01856272368152,0.48159596447987957,50.49787834699474,12.520040557279886,139.28384317440347,0.2656466211356679,34.51444825663092,64.03
Clayey,Red Soil,6.579314466661938,66.75491627381358,57.780825048296194,8.974091225517384,0.5578980994307274,29.193069031904738,21.053245355534962,174.43465104937943,0.297924892410049,31.61667259629189,67.06
Sandy,Red Soil,6.185270355383324,61.412235433731496,30.703461265336735,30.70877416839476,0.3874839201294333,27.313511194752685,26.51421903121334,157.14151353217807,0.2557286126230073,34.271237818644494,61.99
Loamy,Red Soil,6.143001122665726,69.69926525345191,54.27170243382933,15.42756281962258,0.6190929053392855,34.69562914788282,11.740344366055774,211.3569821856376,0.2749096486759163,33.45120851496035,60.4
Loamy,Red Soil,6.672764614412467,67.95926387143503,54.90852503065291,13.050738840782117,0.3872830138208689,54.96287093220741,14.993379054804603,152.64946930360225,0.24410085268712944,25.006533907612997,69.71
Sandy,Red Soil,6.627328935090678,68.70669034125518,35.78074220916383,32.92594813209135,0.3608194269697967,38.33294378350302,17.02438774697562,118.7553052514033,0.3500531527877685,29.86130485214924,69.46
Clayey,Red Soil,6.291460913493794,74.20739650342635,68.9269826700715,5.2804138333548565,0.3952586614662785,56.337382075175015,19.361381084685803,193.25988258796377,0.2415081872411407,32.60575642455282,67.79
Loamy,Red Soil,6.42998521412106,61.54492204004926,46.62132991544895,14.923592124600304,0.6998230813001753,50.77795576328188,17.957314060348544,265.51061045480935,0.31938213810933125,26.707083633124803,68.21
Clayey,Red Soil,6.34041155611426,65.3046368630896,58.873498255839685,6.431138607249913,0.5460516562164799,56.42422868857687,20.197080191009153,200.25512892514587,0.302116151491912,25.502430098229823,68.22
Clayey,Red Soil,6.438178613248344,65.34911552656224,56.49099579314764,8.858119733414604,0.36427183388473805,20.998866484681983,18.980775358602518,147.4957113504515,0.36783607899605975,25.496143733388376,65.73
Clayey,Red Soil,6.608319500007772,72.24598286847629,66.46483186877556,5.781150999700728,0.3693984201420088,35.190060916772694,26.028915524459073,178.41871538091453,0.2562099500333779,32.507696492110554,70.81
Sandy,Red Soil,6.236933324906649,61.25486296799151,28.527148771340713,32.727714196650794,0.5263126219363985,57.165788688467494,17.74645035950628,113.23303776688809,0.33547862597777456,25.19155485551253,64.04
Sandy,Red Soil,6.7752440518349495,68.26858560972752,38.0212292331132,30.24735637661432,0.43803349820529347,21.204154888452756,29.229846491482242,233.5735813401627,0.24688512000230295,34.33205087759306,72.26
Clayey,Red Soil,6.678499968292638,67.65496407429072,58.37471879571109,9.280245278579628,0.639243694006252,57.88645851600991,27.697102353920087,247.8133951878745,0.26350994005151773,27.77464679724954,74.89
Silty,Red Soil,6.010284495935692,64.81616042105632,43.07263817793406,21.743522243122264,0.5824984650221048,44.907581637991896,29.802176921737317,162.37588715274504,0.34320999464842894,28.39971863793248,64.76
Sandy,Red Soil,6.261048526234848,60.789394029465555,31.36141266402818,29.427981365437375,0.633828716102251,57.41938054109983,13.714661440103713,174.50178631069318,0.2686773404355289,34.28630562115394,62.38
Silty,Red Soil,6.162790989206229,62.618084606892225,46.97156091011257,15.646523696779653,0.360188908402399,58.72305525802934,18.934290545170406,200.3035920700333,0.31904256682537496,27.466586158054064,67.21
Silty,Red Soil,6.751177136954043,66.70960252434733,47.07620709588825,19.63339542845908,0.5311564450776353,56.17439099975429,26.348156946122188,251.4096229397251,0.35077361654198264,25.556055216804605,78.07
Clayey,Red Soil,6.663523593913452,65.06877962219649,58.58164868182818,6.48713094036831,0.4609625037197247,55.38347552918455,27.911256962636774,281.8350528107171,0.2822394977765092,28.138780765150273,76.61
Silty,Red Soil,6.19060983307445,68.91055812739262,52.00912585847203,16.901432268920587,0.4368430483454376,37.19830479119287,26.61898342110137,123.97821869454242,0.23692649146947387,32.34925847394894,63.3
Silty,Red Soil,6.492819584532825,67.31454914189305,50.298931743161106,17.015617398731948,0.5384327820953223,37.35375691420977,13.288110581577575,123.31661491113934,0.25998841395540456,30.4669568207213,62.85
Silty,Red Soil,6.733000107222623,71.02413033286103,53.616426526957234,17.4077038059038,0.6726219657237924,52.839240691965635,21.33210517810926,231.40609964682147,0.33173227098795344,33.98386466584035,74.6
Clayey,Red Soil,6.010811083635196,68.99518784586935,61.707624904864915,7.287562941004438,0.620392280161346,24.178180724006054,21.537147622654004,192.79633963337747,0.36531021483829285,26.187090955091115,61.6
Clayey,Red Soil,6.067234180090561,74.80568227060724,68.30281105836374,6.502871212243491,0.5955466708532131,21.29773784188748,23.174352774540445,206.4583751902909,0.31896947590038194,26.032650088750483,61.98
Sandy,Red Soil,6.296357613513289,61.72523876946362,31.045495796302816,30.679742973160806,0.6274960917936203,59.342688260546524,15.19341677900828,293.94472655959544,0.3876631457302632,29.312338697915578,70.04
Sandy,Red Soil,6.052765257859603,63.47518795313755,37.97169268344402,25.50349526969353,0.48317159777361113,29.060865041444227,22.279406126504654,150.57162365002222,0.338402251189331,30.776317543444225,61.01
Silty,Red Soil,6.820696160766779,65.59208746982691,44.827221883544176,20.76486558628273,0.44032764373400624,34.50239186236378,26.11429051336436,165.6358965595224,0.2954700796244803,27.09059373706846,72.55
Clayey,Red Soil,6.482132098919842,65.84688341875307,57.580031572562206,8.26685184619086,0.3884954785784256,35.23965094673599,26.168114777873818,264.72472214979473,0.36818174208058146,28.84611075978768,73.44
Clayey,Red Soil,6.932554878419312,69.59124023286681,62.468238996921826,7.123001235944983,0.673499769200588,47.35465807341373,20.631443053734625,106.53181215689918,0.22372875314831608,29.755961918220084,69.88
Silty,Red Soil,6.656409603500657,66.07748105002733,49.948949366201475,16.128531683825855,0.52487552442581,48.59013105775783,11.369009051320337,183.53339916339894,0.3942301814736572,26.16358485164496,70.79
Sandy,Red Soil,6.661777732471639,66.12795835536511,31.74313677322356,34.38482158214155,0.4418664819940331,42.02653517763406,18.064155122665042,266.72880209503444,0.2153606096628843,33.146710047099894,70.28
Clayey,Red Soil,6.255336373763244,71.11831020103222,63.50410458510328,7.614205615928938,0.4419590733946216,36.526900688308785,23.51645850208147,231.63196485951468,0.22117486364262587,25.70108139641257,65.95
Sandy,Red Soil,6.156812705316805,63.95259315431158,37.13480448213796,26.81778867217362,0.316766086686503,36.76731503608485,13.364073115330363,275.8660431356948,0.3654604299474492,30.570405132750352,66.41
Silty,Red Soil,6.731486359703116,64.31380636376848,45.79681535360385,18.51699101016463,0.38817840169816753,55.44727088517381,28.686082283349805,283.2841089064133,0.3916236017838868,31.354143568619097,80.84
Clayey,Red Soil,6.752397882303788,71.29820654434708,63.47573211206032,7.822474432286761,0.5709752284913178,37.13831615395182,24.629929280862783,264.89430352090983,0.30625880367018643,26.46436256602816,74.64
Silty,Red Soil,6.844665909090224,70.32929715574228,51.54722143321013,18.78207572253215,0.45161619415321397,56.6024293006889,15.023385350968026,268.84246505722865,0.28626034126820293,29.84020572509404,76.33
Loamy,Red Soil,6.573042200619016,65.1409544255126,51.2901447365757,13.850809688936906,0.3157077656966609,30.87994421377424,10.127580868131814,295.6709574113713,0.2650422392552423,34.65747209819747,68.2
Silty,Red Soil,6.345806098410425,65.95155297472306,45.85295699434553,20.098595980377524,0.6221720172183915,57.87024978768963,18.00424551699344,256.65959659120955,0.3342186314171952,27.65928450632119,69.81
Silty,Red Soil,6.603528806501121,71.90332303793649,56.722935846586026,15.180387191350462,0.5752182228296515,24.81550315156356,28.770595669462608,136.23665581001654,0.33190119633026544,31.22753403239841,69.25
Silty,Red Soil,6.546458541728124,64.22676079123084,47.07624587208195,17.150514919148897,0.3640902403906025,26.837456096833932,18.36289576325599,251.45659565510016,0.2834386837129153,33.97964646847788,68.26
Clayey,Red Soil,6.1002455637228765,65.84127662259382,58.08954926967802,7.7517273529158075,0.5646874730575826,44.09797767866351,13.260382276297724,146.76256661861282,0.2033184961265196,25.237077536445184,57.59
Silty,Red Soil,6.1354595367946905,70.34947205694404,48.52663788460418,21.82283417233986,0.6473638095787736,57.058551918247396,18.39254765613621,110.12449445381483,0.24629504275305963,25.393918336928195,61.59
Silty,Red Soil,6.028652427577654,67.7394986606901,49.98923289843785,17.750265762252255,0.304521014635609,51.494878325970916,16.128656454067432,108.05160060184642,0.3166504784625114,30.883522209831533,62.64
