loan_id,loan_amount,borrower_income,land_area,crop_yield,past_delay_count,total_loans_taken,season,income_to_loan_ratio,past_delay_rate,due_date,repayment_date,delay_flag
1060,120474,348303,8.1,3.96,1,5,Kharif,2.8911051347178645,0.2,23-07-2024,21-07-2024,0
1061,157925,352621,1.02,3.67,0,2,Zaid,2.232838372645243,0,19-10-2024,19-10-2024,0
1062,57941,394953,8.67,3.84,3,2,Rabi,6.816468476553736,1.5,16-10-2024,14-10-2024,0
1063,105269,303765,2.72,1.24,1,4,Rabi,2.885607348792142,0.25,01-01-2024,28-12-2023,0
1064,53351,161023,8.6,2.55,3,2,Kharif,3.018181477385616,1.5,15-02-2024,11-02-2024,0
1065,170641,175074,3.98,3.48,4,3,Kharif,1.025978516300303,1.3333333333333333,02-10-2024,29-09-2024,0
1066,205169,393864,7.33,3.98,0,6,Kharif,1.919705218624646,0,24-04-2024,23-04-2024,0
1067,239894,319756,6.19,1.29,1,7,Kharif,1.332905366536887,0.14285714285714285,24-12-2024,24-12-2024,0
1068,38706,224588,6.22,1.43,4,3,Zaid,5.8024078954167315,1.3333333333333333,01-06-2024,30-05-2024,0
1069,251110,81385,2.65,4.49,1,2,Kharif,0.32410099159730793,0.5,17-06-2024,14-06-2024,0
1070,103990,259966,4.23,1.72,0,4,Zaid,2.4999134532166556,0,17-03-2024,15-03-2024,0
1071,94408,173852,7.46,2.35,1,3,Kharif,1.8414964833488687,0.3333333333333333,23-10-2024,22-10-2024,0
1072,170453,425463,7.19,1.12,0,1,Kharif,2.496072231054895,0,25-11-2024,22-11-2024,0
1073,161154,414925,9.46,4.73,3,5,Kharif,2.574711145860481,0.6,11-06-2024,10-06-2024,0
1074,258922,98380,5.35,2.91,3,7,Kharif,0.379959988,0.42857142857142855,26-09-2024,25-09-2024,0
1075,36304,323438,8.16,1.01,1,6,Zaid,8.909156016,0.16666666666666666,07-10-2024,03-10-2024,0
1076,298235,432087,6.61,2.05,0,4,Rabi,1.4488138548460108,0,21-05-2024,19-05-2024,0
1077,166109,117421,4.45,4.91,2,4,Rabi,0.7068912581497692,0.5,17-10-2024,13-10-2024,0
1078,139498,288515,4.1,4.64,3,3,Zaid,2.068237537455734,1,31-07-2024,28-07-2024,0
1079,190491,368275,5.72,3.62,3,4,Rabi,1.9332934364353171,0.75,24-11-2024,20-11-2024,0
1080,274767,386639,8.69,3.62,3,2,Rabi,1.407152241717528,1.5,01-10-2024,29-09-2024,0
1081,76176,364444,0.97,3.28,1,2,Kharif,4.784236504935937,0.5,23-07-2024,22-07-2024,0
1082,168348,366783,0.95,3.27,0,6,Rabi,2.1787190819017748,0,20-05-2024,18-05-2024,0
1083,192687,228625,2.81,4.63,3,3,Kharif,1.1865097282120745,1,04-05-2024,01-05-2024,0
1084,150381,352138,6.93,3.81,2,1,Zaid,2.3416389038508854,2,02-11-2024,02-11-2024,0
1085,107566,333473,3.33,1.51,0,5,Rabi,3.1001710577691837,0,13-11-2024,10-11-2024,0
1086,28749,211855,1.08,2.65,3,3,Zaid,7.369125882639396,1,05-06-2024,05-06-2024,0
1087,275539,62213,1.76,3.69,3,1,Rabi,0.2257865492725168,3,23-11-2024,22-12-2024,1
1088,99944,72369,4.99,4.51,4,1,Kharif,0.7240954934763467,4,08-01-2024,28-01-2024,1
1089,287439,70460,9.5,1.96,2,6,Zaid,0.2451302711183938,0.3333333333333333,05-11-2024,02-11-2024,0
1090,128241,359742,6.84,4.65,0,7,Kharif,2.8052027042833414,0,20-04-2024,20-04-2024,0
1091,41274,179994,8.4,4.07,0,5,Zaid,4.360953626980666,0,27-09-2024,25-09-2024,0
1092,163435,487779,2.86,1.06,0,7,Rabi,2.9845443142533727,0,09-05-2024,07-05-2024,0
1093,210932,258271,2.79,1.31,2,4,Zaid,1.2244277776724253,0.5,27-07-2024,24-07-2024,0
1094,109792,225505,9.62,4.17,4,7,Kharif,2.0539292480326434,0.5714285714285714,26-10-2024,23-10-2024,0
1095,270272,497127,1.95,3.67,1,4,Rabi,1.839358128,0.25,27-05-2024,27-05-2024,0
1096,239499,164634,8.44,2.06,3,5,Rabi,0.6874099683088447,0.6,03-03-2024,29-02-2024,0
1097,149560,205915,6.11,3.02,0,6,Rabi,1.3768052955335652,0,01-11-2024,01-11-2024,0
1098,145555,456879,0.69,1.82,0,3,Zaid,3.138875339218852,0,23-11-2024,19-11-2024,0
1099,163748,337336,9.33,2.94,1,1,Kharif,2.060092337005643,1,14-01-2024,14-01-2024,0
1100,215929,297481,4.87,1.06,3,6,Rabi,1.3776797002718486,0.5,08-08-2024,06-08-2024,0
1101,179815,82161,2.8,4.7,0,4,Zaid,0.4569196118232628,0,23-01-2024,20-01-2024,0
1102,283053,426254,2.6,4.22,3,7,Kharif,1.505915853214769,0.42857142857142855,11-08-2024,11-08-2024,0
1103,227193,111264,0.59,2.03,3,7,Zaid,0.48973339847618547,0.42857142857142855,25-09-2024,22-09-2024,0
1104,152475,255463,6.11,3.1,1,1,Zaid,1.6754418757173306,1,13-03-2024,10-03-2024,0
1105,117919,352107,4.8,1.17,1,7,Kharif,2.986007344024288,0.14285714285714285,16-08-2024,12-08-2024,0
1106,256974,311413,3.12,4.87,3,5,Zaid,1.2118463346486414,0.6,25-11-2024,22-11-2024,0
1107,183944,450905,8.87,2.66,4,7,Kharif,2.4513167050841562,0.5714285714285714,07-03-2024,06-03-2024,0
1108,221002,72228,5.41,4.63,3,7,Rabi,0.3268205717595316,0.42857142857142855,18-08-2024,17-08-2024,0
1109,249484,242828,5.17,4.14,2,2,Kharif,0.9733209344086194,1,05-08-2024,05-08-2024,0
1110,132143,468069,3.14,2.3,2,2,Rabi,3.5421399544432925,1,22-11-2024,21-11-2024,0
1111,248953,260503,6.88,1.65,1,3,Zaid,1.0463942993255755,0.3333333333333333,08-11-2024,04-11-2024,0
1112,185640,255704,1.7,4.78,0,5,Zaid,1.377418659771601,0,15-11-2024,12-11-2024,0
1113,89409,299720,7.34,4.02,4,5,Rabi,3.3522352335894596,0.8,18-12-2024,15-12-2024,0
1114,24507,415278,3.17,4.28,2,3,Kharif,16.94528094013955,0.6666666666666666,27-09-2024,24-09-2024,0
1115,174468,62755,7.43,2.64,3,5,Zaid,0.35969346814315517,0.6,13-03-2024,11-03-2024,0
1116,219988,78343,1.75,4.02,1,5,Zaid,0.3561239703983854,0.2,13-01-2024,11-01-2024,0
1117,241970,50148,7.62,1.39,1,5,Zaid,0.20724883249989667,0.2,04-06-2024,24-07-2024,1
1118,243607,242593,2.5,3.01,0,4,Zaid,0.9958375580340466,0,13-02-2024,09-02-2024,0
1119,255068,153107,2.67,4.69,1,1,Zaid,0.6002595386328352,1,29-03-2024,29-03-2024,0
1120,49381,439913,9.19,1.45,1,6,Kharif,8.908547822036816,0.16666666666666666,13-09-2024,09-09-2024,0
1121,100770,102726,3,1.9,1,3,Rabi,1.0194105388508485,0.3333333333333333,25-02-2024,24-02-2024,0
1122,279405,240128,9.37,1.73,2,7,Zaid,0.8594262808467994,0.2857142857142857,28-06-2024,27-06-2024,0
1123,97271,342321,2.12,2.07,0,4,Kharif,3.5192503418284997,0,09-10-2024,07-10-2024,0
1124,119290,266110,9.49,1.98,2,4,Zaid,2.2307821275882302,0.5,30-12-2024,29-12-2024,0
1125,257403,82535,8.66,3.19,0,6,Kharif,0.3206450585269014,0,30-09-2024,28-09-2024,0
1126,161519,146160,4.7,1.18,0,3,Kharif,0.9049090199914561,0,31-01-2024,28-01-2024,0
1127,218715,57928,6.33,4.48,1,1,Zaid,0.26485609126031595,1,02-01-2024,30-01-2024,1
1128,70893,327311,0.71,3.4,2,5,Kharif,4.616972056479483,0.4,09-08-2024,07-08-2024,0
1129,42694,478990,5.59,1.68,3,5,Rabi,11.219140862884714,0.6,05-09-2024,05-09-2024,0
1130,132945,420541,9.09,2.28,0,4,Kharif,3.1632705254052427,0,25-02-2024,24-02-2024,0
1131,175887,265572,4.72,2.03,0,6,Zaid,1.5099012434119634,0,16-07-2024,12-07-2024,0
1132,131573,325236,2.32,2.54,1,5,Zaid,2.4719053301209213,0.2,18-10-2024,17-10-2024,0
1133,20559,378393,8.81,2.21,3,5,Rabi,18.405223989493653,0.6,13-09-2024,13-09-2024,0
1134,263950,475760,5.92,1.21,2,4,Zaid,1.802462588,0.5,22-12-2024,22-12-2024,0
1135,199357,243080,5.68,2.13,0,4,Zaid,1.219320114167047,0,09-03-2024,09-03-2024,0
1136,207840,377936,2.03,4.91,0,3,Zaid,1.818398768283295,0,11-11-2024,09-11-2024,0
1137,188369,497489,8.12,3.52,3,5,Kharif,2.6410343527862863,0.6,29-09-2024,29-09-2024,0
1138,270699,399627,9.18,4.33,0,2,Rabi,1.4762780800815667,0,26-06-2024,22-06-2024,0
1139,286656,300703,3.01,1.02,4,6,Kharif,1.0490029861576244,0.6666666666666666,20-03-2024,19-03-2024,0
1140,253559,323495,8.74,1.93,0,4,Kharif,1.2758174626023924,0,01-03-2024,28-02-2024,0
1141,292922,193573,2.54,3.95,2,4,Kharif,0.6608346249172135,0.5,28-10-2024,28-10-2024,0
1142,151066,250940,1.03,1.32,4,2,Kharif,1.661128248580091,2,20-03-2024,17-03-2024,0
1143,281878,254446,1.86,3.04,0,5,Kharif,0.902681302,0,26-11-2024,24-11-2024,0
1144,283653,401637,6.92,4.11,2,5,Kharif,1.4159448340049285,0.4,28-10-2024,28-10-2024,0
1145,283503,169119,9.86,1.3,2,2,Zaid,0.5965333700172485,1,21-03-2024,09-05-2024,1
1146,208057,413157,7.21,1.94,3,1,Rabi,1.985787548604469,3,21-12-2024,06-02-2025,1
1147,159152,215029,1.96,4.42,2,5,Zaid,1.3510920378003417,0.4,02-01-2024,01-01-2024,0
1148,58314,282061,6.24,1.48,2,6,Kharif,4.836934526871763,0.3333333333333333,20-05-2024,18-05-2024,0
1149,186866,371516,5.27,4.11,4,7,Kharif,1.9881412348955936,0.5714285714285714,14-09-2024,13-09-2024,0
1150,186129,483354,3.19,4.58,2,1,Rabi,2.5968763599439098,2,10-09-2024,06-09-2024,0
1151,295119,387021,6.1,3.24,4,3,Zaid,1.3114065851402317,1.3333333333333333,01-10-2024,01-10-2024,0
1152,81562,352553,7.02,2,1,1,Rabi,4.322515387067507,1,04-04-2024,01-04-2024,0
1153,106038,247173,4.34,2.45,3,3,Kharif,2.3309851185424093,1,12-06-2024,10-06-2024,0
1154,260822,106888,6.17,2.7,4,4,Rabi,0.40981205573149504,1,13-09-2024,08-10-2024,1
1155,142834,162148,7.04,4.46,2,5,Zaid,1.1352199056247112,0.4,22-04-2024,19-04-2024,0
1156,53545,235151,2.36,3.76,1,4,Kharif,4.391651882,0.25,25-04-2024,23-04-2024,0
1157,160547,259486,1.46,2.24,1,7,Kharif,1.6162619046136022,0.14285714285714285,30-09-2024,30-09-2024,0
1158,104258,289423,2.34,1.84,3,1,Kharif,2.7760267797195417,3,10-05-2024,08-05-2024,0
1159,77124,449826,2.66,2.12,4,5,Rabi,5.832503500855765,0.8,11-12-2024,08-12-2024,0
1160,116496,252509,7.66,4.82,2,7,Kharif,2.1675336492240076,0.2857142857142857,06-12-2024,06-12-2024,0
1161,190646,355428,8.42,1.78,1,1,Zaid,1.8643349453961793,1,01-05-2024,29-04-2024,0
1162,24695,258138,8.78,5,3,3,Kharif,10.453047175541608,1,31-08-2024,27-08-2024,0
1163,244757,118754,9.96,4.38,0,1,Rabi,0.4851914347699964,0,21-05-2024,18-05-2024,0
1164,155311,291504,4.14,4.35,2,6,Rabi,1.8769050485799461,0.3333333333333333,09-06-2024,05-06-2024,0
1165,165093,349087,0.69,3.33,0,5,Rabi,2.114486986122973,0,21-02-2024,20-02-2024,0
1166,143351,351129,5.67,1.03,2,2,Zaid,2.4494353021604316,1,21-02-2024,20-02-2024,0
1167,80848,102635,1.27,3.87,4,1,Zaid,1.2694810013853157,4,04-09-2024,13-09-2024,1
1168,167522,458124,8.17,1.44,4,5,Zaid,2.7347094709948543,0.8,30-05-2024,27-05-2024,0
1169,146865,395695,1.24,1.29,4,1,Rabi,2.694277057161339,4,04-05-2024,16-05-2024,1
1170,155091,62419,8.41,1.5,4,6,Zaid,0.40246693876498313,0.6666666666666666,01-05-2024,31-05-2024,1
1171,293280,396883,2.91,4.53,0,1,Rabi,1.353256273867976,0,18-07-2024,15-07-2024,0
1172,36911,50916,5.19,4.85,1,7,Zaid,1.3794261873154343,0.14285714285714285,22-03-2024,19-03-2024,0
1173,122395,436265,5.31,3.24,1,6,Rabi,3.5644021406103192,0.16666666666666666,13-08-2024,13-08-2024,0
1174,57271,127256,6.58,2.04,4,3,Rabi,2.2219971713432627,1.3333333333333333,29-03-2024,27-03-2024,0
1175,226271,86948,8,2.4,1,5,Zaid,0.38426488591114194,0.2,09-01-2024,09-01-2024,0
1176,102912,305233,7.83,2.67,0,2,Kharif,2.9659612095771144,0,08-08-2024,08-08-2024,0
1177,122488,146741,9.45,3.41,2,2,Zaid,1.1980030696884594,1,02-06-2024,30-05-2024,0
1178,67367,288544,6.49,2.8,0,3,Rabi,4.283165348,0,21-06-2024,18-06-2024,0
1179,104821,133583,8.2,3.94,2,5,Kharif,1.2743915818395168,0.4,11-03-2024,11-03-2024,0
1180,282070,91340,8.99,4.68,0,6,Zaid,0.32382032828730456,0,06-07-2024,05-07-2024,0
1181,293363,59399,1.91,3.99,3,3,Kharif,0.2024761132112775,1,13-12-2024,29-01-2025,1
1182,93551,380810,7.2,3.69,4,6,Kharif,4.070613889749976,0.6666666666666666,21-09-2024,21-09-2024,0
1183,200680,449130,5.58,3.7,1,5,Kharif,2.2380406617500497,0.2,02-05-2024,02-05-2024,0
1184,89835,162424,8.48,3.9,1,1,Kharif,1.8080258251238381,1,03-12-2024,03-12-2024,0
1185,70613,291084,4.06,1.93,1,5,Zaid,4.122243779474035,0.2,01-07-2024,29-06-2024,0
1186,220017,165377,6.01,4.62,1,5,Kharif,0.7516555538890176,0.2,18-08-2024,18-08-2024,0
1187,134310,455325,3.48,1.72,0,6,Zaid,3.3901049810140718,0,29-05-2024,27-05-2024,0
1188,89519,237187,6.57,1.2,4,3,Rabi,2.649571599325283,1.3333333333333333,10-12-2024,06-12-2024,0
1189,59080,156242,7.06,3.05,1,4,Zaid,2.644583615436696,0.25,28-07-2024,27-07-2024,0
1190,31292,301942,5.98,1.16,1,6,Rabi,9.649175508117091,0.16666666666666666,07-03-2024,03-03-2024,0
1191,121398,272182,3.6,3.49,2,6,Zaid,2.2420632959356825,0.3333333333333333,17-05-2024,17-05-2024,0
1192,228655,334257,3.88,1.85,0,7,Kharif,1.4618398897902953,0,09-04-2024,09-04-2024,0
1193,60136,117507,6.12,1.29,4,3,Rabi,1.954020885991752,1.3333333333333333,07-12-2024,05-12-2024,0
1194,284012,133591,7.65,4.01,3,5,Zaid,0.4703709702406941,0.6,04-04-2024,31-03-2024,0
1195,255560,334538,8.57,3.9,4,5,Kharif,1.309038973235248,0.8,21-03-2024,21-03-2024,0
1196,261876,274065,8.44,2.66,4,5,Rabi,1.0465449296613665,0.8,14-10-2024,10-10-2024,0
1197,123021,315415,5.51,3.07,1,2,Zaid,2.563911852447956,0.5,18-12-2024,14-12-2024,0
1198,250144,436006,9.33,1.69,3,3,Kharif,1.7430200204682103,1,15-01-2024,13-01-2024,0
1199,146812,468333,7.8,3.99,0,4,Zaid,3.190018527095878,0,22-10-2024,22-10-2024,0
1200,291772,443545,7.51,1.57,2,4,Kharif,1.5201767133241024,0.5,25-10-2024,25-10-2024,0
1201,114120,97850,4.44,3.76,3,1,Zaid,0.8574307746232036,3,24-03-2024,10-04-2024,1
1202,61476,298292,0.82,3.24,3,7,Kharif,4.852169952501789,0.42857142857142855,04-12-2024,01-12-2024,0
1203,136189,160290,0.65,1.37,4,6,Rabi,1.1769673027924428,0.6666666666666666,11-11-2024,10-11-2024,0
1204,243070,179188,1.87,3.78,1,5,Rabi,0.7371868186119225,0.2,07-07-2024,03-07-2024,0
1205,164507,250722,2.19,1.44,4,2,Zaid,1.5240810421441033,2,09-02-2024,07-02-2024,0
1206,88304,415750,4.9,4.23,3,3,Kharif,4.708167240442109,1,16-05-2024,15-05-2024,0
1207,92577,265375,8.81,3.26,1,3,Rabi,2.866532724,0.3333333333333333,28-01-2024,25-01-2024,0
1208,217687,357422,3.36,2.85,0,2,Zaid,1.6419078769058326,0,07-10-2024,04-10-2024,0
1209,280587,313356,3.38,3.65,0,4,Zaid,1.1167873066107838,0,16-05-2024,13-05-2024,0
1210,81160,206926,4.54,1.99,4,6,Rabi,2.5496057171020206,0.6666666666666666,10-12-2024,06-12-2024,0
1211,57905,464789,5.82,1.06,4,7,Rabi,8.026750712373715,0.5714285714285714,25-10-2024,22-10-2024,0
1212,170214,337248,5.51,4.15,2,1,Rabi,1.981317635447143,2,25-09-2024,21-09-2024,0
1213,49717,231056,3.34,4.69,2,7,Zaid,4.647424422229821,0.2857142857142857,20-07-2024,18-07-2024,0
1214,148140,152537,4.83,1.12,0,4,Zaid,1.0296813824760362,0,11-11-2024,09-11-2024,0
1215,77645,153509,5.25,3.72,2,3,Kharif,1.977062270590508,0.6666666666666666,02-02-2024,30-01-2024,0
1216,201762,395395,2.43,1.59,0,4,Rabi,1.959709955293861,0,10-09-2024,10-09-2024,0
1217,40478,72551,4.81,3.68,3,5,Zaid,1.792356341716488,0.6,22-12-2024,19-12-2024,0
1218,271227,378477,5.31,4.38,1,1,Kharif,1.395425234213408,1,18-08-2024,18-08-2024,0
1219,25947,177192,2.68,3.06,3,2,Zaid,6.828997571973638,1.5,18-12-2024,14-12-2024,0
1220,258826,194490,6.49,4.81,1,7,Kharif,0.7514314636087565,0.14285714285714285,11-03-2024,10-03-2024,0
1221,38402,223917,9.33,1.74,3,1,Zaid,5.830868183948753,3,19-11-2024,19-11-2024,0
1222,293839,177135,1.69,4.25,4,7,Rabi,0.6028301212568787,0.5714285714285714,23-06-2024,23-06-2024,0
1223,227167,104672,4.98,2.64,2,2,Rabi,0.46077115073932395,1,13-01-2024,21-02-2024,1
1224,148554,435921,6.96,4.37,2,6,Zaid,2.934427884809564,0.3333333333333333,23-05-2024,22-05-2024,0
1225,249766,340604,0.63,2.21,0,7,Kharif,1.363692416101471,0,27-09-2024,24-09-2024,0
1226,228106,472593,5.92,2.63,0,3,Zaid,2.0718131044339034,0,16-04-2024,15-04-2024,0
1227,65647,245964,5.96,2.61,3,4,Zaid,3.7467667981781347,0.75,20-07-2024,19-07-2024,0
1228,34481,337555,3.9,1.03,2,7,Zaid,9.789594269307734,0.2857142857142857,10-02-2024,08-02-2024,0
1229,106928,259870,5.66,3.62,3,6,Zaid,2.430326948975011,0.5,04-01-2024,04-01-2024,0
1230,285232,95783,8.93,1.42,2,7,Zaid,0.33580734279463736,0.2857142857142857,16-04-2024,15-04-2024,0
1231,57743,251533,1.93,3.01,2,4,Zaid,4.356077792979235,0.5,21-06-2024,19-06-2024,0
1232,74555,135350,7.21,2.96,4,4,Zaid,1.8154382670511702,1,11-06-2024,10-06-2024,0
1233,159596,80846,0.92,4.97,0,7,Kharif,0.5065665806160555,0,02-08-2024,30-07-2024,0
1234,143182,98591,8.87,2.65,2,7,Kharif,0.6885711891159503,0.2857142857142857,13-09-2024,13-09-2024,0
1235,106576,260015,7.81,2.79,4,3,Zaid,2.4397143822248912,1.3333333333333333,14-12-2024,11-12-2024,0
1236,214405,92464,4.64,4.89,3,7,Kharif,0.43125859937967864,0.42857142857142855,20-02-2024,20-02-2024,0
1237,218691,227218,8.61,4.45,0,4,Rabi,1.0389910878819888,0,21-05-2024,18-05-2024,0
1238,185334,235964,9.79,1.15,0,7,Kharif,1.2731824705666526,0,19-01-2024,15-01-2024,0
1239,259644,279820,3.91,2.9,1,6,Kharif,1.0777063979910955,0.16666666666666666,14-04-2024,14-04-2024,0
1240,282640,411911,1.84,3.5,1,7,Kharif,1.457369799037645,0.14285714285714285,05-06-2024,04-06-2024,0
1241,88259,99810,1.1,3.41,2,6,Kharif,1.1308761712686526,0.3333333333333333,11-09-2024,10-09-2024,0
1242,220798,182955,10,1.98,3,5,Kharif,0.828608049,0.6,24-01-2024,21-01-2024,0
1243,189564,469627,0.79,2.1,4,2,Rabi,2.4774060475617734,2,29-07-2024,28-07-2024,0
1244,180477,413634,2.96,1.08,1,3,Kharif,2.2918931498196446,0.3333333333333333,19-09-2024,15-09-2024,0
1245,202088,147780,0.67,2.08,4,5,Rabi,0.7312655872689126,0.8,31-03-2024,29-03-2024,0
1246,178239,363811,5.09,2.29,4,3,Rabi,2.0411413888094074,1.3333333333333333,01-03-2024,26-02-2024,0
1247,103038,474861,2.67,2.1,1,2,Rabi,4.608600710417516,0.5,12-07-2024,11-07-2024,0
1248,220015,174338,4.83,4.63,3,1,Zaid,0.7923914278571915,3,06-06-2024,28-06-2024,1
1249,136585,80346,1.41,4.69,0,7,Kharif,0.588249076,0,30-10-2024,27-10-2024,0
1250,197132,310609,7.09,1.16,0,6,Rabi,1.5756396729095226,0,16-09-2024,16-09-2024,0
1251,96515,249330,5.46,2.61,1,6,Zaid,2.583329016215096,0.16666666666666666,31-01-2024,30-01-2024,0
1252,204811,257892,2.46,2,3,2,Zaid,1.2591706500139153,1.5,29-01-2024,29-01-2024,0
1253,138642,377597,2.53,1.04,4,7,Zaid,2.7235397642849932,0.5714285714285714,21-11-2024,19-11-2024,0
1254,161554,162105,8.04,4.5,4,6,Kharif,1.0034106243113758,0.6666666666666666,22-03-2024,21-03-2024,0
1255,154042,148315,1,2.83,1,2,Rabi,0.9628218278131938,0.5,26-01-2024,24-01-2024,0
1256,272411,242573,8.16,2.09,0,4,Zaid,0.890466978,0,05-09-2024,03-09-2024,0
1257,76344,358792,9.62,3.77,4,4,Kharif,4.699675154563554,1,01-01-2024,30-12-2023,0
1258,58725,448471,2.73,2.92,3,7,Kharif,7.636798637718178,0.42857142857142855,05-10-2024,02-10-2024,0
1259,185043,246221,4.27,4.75,0,2,Kharif,1.3306150462324973,0,19-09-2024,19-09-2024,0
1260,134832,450723,5.92,2.74,1,1,Zaid,3.3428488786044857,1,08-10-2024,07-10-2024,0
1261,155486,133030,3.18,3.22,3,7,Rabi,0.8555754215813642,0.42857142857142855,22-09-2024,21-09-2024,0
1262,134360,313894,3.93,4.11,1,4,Kharif,2.336216135754689,0.25,18-10-2024,16-10-2024,0
1263,212608,62150,7.43,1.21,3,6,Rabi,0.2923220198675497,0.5,17-03-2024,06-04-2024,1
1264,224541,452652,9.77,3.13,4,3,Kharif,2.015899100832365,1.3333333333333333,03-11-2024,02-11-2024,0
1265,70812,328203,4.69,3.34,2,2,Kharif,4.6348500254194205,1,06-09-2024,03-09-2024,0
1266,267181,254120,0.95,4.2,1,3,Zaid,0.9511155359101133,0.3333333333333333,08-11-2024,07-11-2024,0
1267,22881,358057,7.82,3,2,2,Rabi,15.648660460644203,1,19-04-2024,16-04-2024,0
1268,122566,121240,2.8,1.69,0,2,Rabi,0.9891813390336635,0,25-03-2024,23-03-2024,0
1269,165512,169107,3.19,1,4,3,Zaid,1.0217204794818502,1.3333333333333333,05-08-2024,14-09-2024,1
1270,197505,271576,5.89,3.24,4,4,Rabi,1.3750335434545962,1,07-12-2024,03-12-2024,0
1271,149466,80531,6.35,3.76,2,2,Kharif,0.5387914308270777,1,26-07-2024,25-07-2024,0
1272,179465,334220,6.63,2.5,0,5,Zaid,1.862312985818962,0,09-07-2024,07-07-2024,0
1273,230359,79882,3.55,2.01,2,2,Zaid,0.3467717779639606,1,11-05-2024,24-06-2024,1
1274,118938,168319,1.5,3.83,2,2,Zaid,1.415182700230372,1,03-02-2024,31-01-2024,0
1275,185229,423519,5.93,2.92,0,7,Zaid,2.2864616231799557,0,23-10-2024,23-10-2024,0
1276,299773,178614,0.69,4.22,2,5,Rabi,0.5958308453396404,0.4,16-11-2024,13-11-2024,0
1277,188217,322743,2.78,3.64,0,6,Zaid,1.7147388386808844,0,08-05-2024,08-05-2024,0
1278,217170,421178,0.88,1.38,0,3,Rabi,1.9393931021780173,0,23-03-2024,19-03-2024,0
1279,103211,471280,5.47,1.82,4,2,Rabi,4.566179961438219,2,10-01-2024,07-01-2024,0
1280,239973,448608,7.1,1.48,1,1,Kharif,1.8694103086597242,1,18-07-2024,14-07-2024,0
1281,157116,200943,5.98,1.26,2,3,Rabi,1.2789467654471856,0.6666666666666666,15-10-2024,14-10-2024,0
1282,255020,99892,7.82,2.74,0,7,Rabi,0.3917026115598777,0,04-08-2024,03-08-2024,0
1283,284038,343129,8.2,4.92,4,5,Zaid,1.208039065195502,0.8,08-09-2024,05-09-2024,0
1284,255311,394787,1.51,3.75,3,5,Zaid,1.546298436025083,0.6,24-10-2024,20-10-2024,0
1285,282713,379653,2.05,2,0,2,Kharif,1.3428919080480912,0,14-08-2024,14-08-2024,0
1286,217865,350282,7.73,2.69,3,7,Kharif,1.607793817272164,0.42857142857142855,09-12-2024,05-12-2024,0
1287,131174,361416,3.58,1.44,4,3,Zaid,2.755241130102002,1.3333333333333333,09-03-2024,06-03-2024,0
1288,299778,437664,3.62,3.64,1,5,Rabi,1.459960370674299,0.2,13-11-2024,09-11-2024,0
1289,237986,356468,6.84,1.16,2,4,Kharif,1.497852814871463,0.5,09-08-2024,08-08-2024,0
1290,84377,310339,2.85,4.98,0,7,Rabi,3.678004669518945,0,08-11-2024,04-11-2024,0
1291,141399,81357,2.24,4.03,3,3,Kharif,0.5753718201684594,1,14-03-2024,11-03-2024,0
1292,121732,241791,8.25,1.25,1,6,Kharif,1.986256695034995,0.16666666666666666,21-07-2024,17-07-2024,0
1293,129384,302771,7.55,3.04,0,1,Rabi,2.340096147900822,0,24-08-2024,24-08-2024,0
1294,256503,342104,0.74,3.89,1,3,Kharif,1.3337231923213373,0.3333333333333333,18-05-2024,14-05-2024,0
1295,78105,211577,1.21,3.04,1,4,Zaid,2.708879073042699,0.25,19-02-2024,16-02-2024,0
1296,175223,178068,5.45,4.35,1,3,Rabi,1.0162364529770636,0.3333333333333333,16-06-2024,15-06-2024,0
1297,49873,217720,0.69,2.92,4,4,Zaid,4.365488340384577,1,13-09-2024,10-09-2024,0
1298,191813,485986,7.7,4.17,1,3,Zaid,2.533644748,0.3333333333333333,22-03-2024,21-03-2024,0
1299,122201,260171,3.34,4.47,2,2,Zaid,2.129041497205424,1,03-03-2024,01-03-2024,0
1300,235859,358710,2.25,2.36,0,6,Rabi,1.5208662802776236,0,03-04-2024,30-03-2024,0
1301,179156,419999,7.19,3.23,4,6,Zaid,2.344320033936904,0.6666666666666666,01-09-2024,28-08-2024,0
1302,71369,229889,4.28,2.14,2,1,Kharif,3.2211324244419846,2,06-12-2024,06-12-2024,0
1303,211082,263807,5.77,1.72,1,5,Zaid,1.249784443960167,0.2,31-01-2024,28-01-2024,0
1304,178279,419478,1.43,2.75,2,4,Rabi,2.3529299580993834,0.5,24-11-2024,23-11-2024,0
1305,282399,257627,8.42,2.39,0,5,Rabi,0.912280143,0,05-06-2024,03-06-2024,0
1306,197175,203048,3.94,1.04,4,5,Kharif,1.0297857233422087,0.8,13-12-2024,13-12-2024,0
1307,260464,308445,4.76,1.25,4,4,Rabi,1.1842135573438173,1,12-10-2024,12-10-2024,0
1308,80110,269601,6.02,2.55,1,3,Kharif,3.3653850954936964,0.3333333333333333,09-10-2024,07-10-2024,0
1309,170033,70044,2.12,3.65,3,1,Kharif,0.4119435638964201,3,09-08-2024,13-09-2024,1
1310,274043,266085,9.77,2.33,0,4,Zaid,0.9709607616322986,0,27-06-2024,23-06-2024,0
1311,158117,369767,9.61,3.86,0,3,Rabi,2.3385657456187507,0,12-06-2024,10-06-2024,0
1312,228574,264340,5.24,4.73,4,5,Rabi,1.1564744896619914,0.8,14-01-2024,10-01-2024,0
